search_date,flight_date,origin,destination,departure_time,arrival_time,duration,price,is_direct,origin_airport,destination_airport,checked_baggage,hand_baggage,layover_airport,layover_duration,airlines
2024-11-19 19:25:36,2024-11-20,BOD,LON,06:50 – 07:30,direct,1h 40min,106 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,06:50 – 07:30,direct,1h 40min,93 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,20:20 – 21:00,direct,1h 40min,122 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:35 – 14:15,1 escale,5h 40min,134 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,18:35 – 21:25,1 escale,3h 50min,191 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,06:00 – 09:00,1 escale,4h 00min,214 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:05 – 13:20,1 escale,5h 15min,233 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,15:55 – 21:25,1 escale,6h 30min,197 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:35 – 14:40,1 escale,6h 05min,217 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,13:35 – 16:35,1 escale,4h 00min,445 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,17:55 – 22:25,1 escale,5h 30min,271 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,18:00 – 20:50,1 escale,3h 50min,509 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,16:40 – 22:35,1 escale,6h 55min,209 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,06:00 – 08:50,1 escale,3h 50min,517 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:35 – 14:15,1 escale,5h 40min,357 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:05 – 13:25,1 escale,5h 20min,413 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:05 – 13:25,1 escale,5h 20min,422 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,15:25 – 19:30,1 escale,5h 05min,356 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:35 – 13:50,1 escale,5h 15min,430 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,10:40 – 13:45,1 escale,4h 05min,549 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:35 – 13:50,1 escale,5h 15min,363 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:35 – 14:15,1 escale,5h 40min,424 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:05 – 14:10,1 escale,6h 05min,413 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,15:25 – 19:00,1 escale,4h 35min,482 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:05 – 14:10,1 escale,6h 05min,422 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:00 – 14:00,1 escale,6h 00min,354 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,13:35 – 18:20,1 escale,5h 45min,445 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,18:25 – 22:15,1 escale,4h 50min,600 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,17:55 – 22:00,1 escale,5h 05min,584 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,12:30 – 16:35,1 escale,5h 05min,584 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,15:25 – 19:50,1 escale,5h 25min,554 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:35 – 15:55,1 escale,7h 20min,358 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,11:20 – 17:30,1 escale,7h 10min,376 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:35 – 15:55,1 escale,7h 20min,430 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,12:35 – 18:50,1 escale,7h 15min,398 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,15:25 – 21:40,1 escale,7h 15min,404 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,10:40 – 16:35,1 escale,6h 55min,514 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,12:35 – 18:15,1 escale,6h 40min,476 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,15:25 – 21:00,1 escale,6h 35min,555 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,12:30 – 17:40,1 escale,6h 10min,584 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,06:00 – 10:30,1 escale,5h 30min,633 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,17:55 – 22:00,1 escale,5h 05min,650 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,12:35 – 18:50,1 escale,7h 15min,430 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,15:25 – 19:15,1 escale,4h 50min,659 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,12:30 – 18:25,1 escale,6h 55min,584 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,06:00 – 10:45,1 escale,5h 45min,716 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:05 – 14:55,1 escale,6h 50min,743 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,15:25 – 21:50,1 escale,7h 25min,701 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,12:30 – 16:05,1 escale,4h 35min,977 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:35 – 15:55,1 escale,7h 20min,790 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,06:00 – 09:30,1 escale,4h 30min,996 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,12:30 – 17:00,1 escale,5h 30min,977 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,09:05 – 14:55,1 escale,6h 50min,941 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:25:36,2024-11-20,BOD,LON,12:30 – 19:15,1 escale,7h 45min,1 480 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:26:24,2024-11-21,BOD,LON,20:35 – 21:15,direct,1h 40min,205 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:26:24,2024-11-21,BOD,LON,20:35 – 21:15,direct,1h 40min,183 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:26:24,2024-11-21,BOD,LON,13:35 – 18:45,1 escale,6h 10min,150 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:26:24,2024-11-21,BOD,LON,18:35 – 21:25,1 escale,3h 50min,191 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:26:24,2024-11-21,BOD,LON,17:00 – 21:45,1 escale,5h 45min,158 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:26:24,2024-11-21,BOD,LON,13:35 – 18:45,1 escale,6h 10min,152 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:26:24,2024-11-21,BOD,LON,15:45 – 19:15,1 escale,4h 30min,202 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:26:24,2024-11-21,BOD,LON,15:45 – 21:15,1 escale,6h 30min,158 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:26:24,2024-11-21,BOD,LON,09:05 – 12:15,1 escale,4h 10min,312 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:26:24,2024-11-21,BOD,LON,13:35 – 20:15,1 escale,7h 40min,190 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:26:24,2024-11-21,BOD,LON,11:30 – 16:20,1 escale,5h 50min,268 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:26:24,2024-11-21,BOD,LON,12:40 – 19:30,1 escale,7h 50min,195 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:26:24,2024-11-21,BOD,LON,15:55 – 21:25,1 escale,6h 30min,272 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:26:24,2024-11-21,BOD,LON,13:50 – 17:50,1 escale,5h 00min,355 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:26:24,2024-11-21,BOD,LON,13:50 – 17:50,1 escale,5h 00min,355 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:26:24,2024-11-21,BOD,LON,13:35 – 16:35,1 escale,4h 00min,542 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:12,2024-11-22,BOD,LON,13:55 – 14:35,direct,1h 40min,186 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:12,2024-11-22,BOD,LON,13:55 – 14:35,direct,1h 40min,178 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:12,2024-11-22,BOD,LON,16:20 – 22:15,1 escale,6h 55min,147 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:12,2024-11-22,BOD,LON,20:40 – 21:20,direct,1h 40min,199 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:12,2024-11-22,BOD,LON,09:45 – 13:40,1 escale,4h 55min,180 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:12,2024-11-22,BOD,LON,18:35 – 21:25,1 escale,3h 50min,229 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:12,2024-11-22,BOD,LON,07:00 – 12:00,1 escale,6h 00min,179 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:12,2024-11-22,BOD,LON,16:20 – 19:05,1 escale,3h 45min,263 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:12,2024-11-22,BOD,LON,17:55 – 22:15,1 escale,5h 20min,227 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:12,2024-11-22,BOD,LON,08:41 – 14:25,1 escale,6h 44min,180 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:12,2024-11-22,BOD,LON,16:20 – 22:05,1 escale,6h 45min,181 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:12,2024-11-22,BOD,LON,12:50 – 17:55,1 escale,6h 05min,206 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:12,2024-11-22,BOD,LON,18:15 – 23:50,1 escale,6h 35min,194 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:12,2024-11-22,BOD,LON,09:45 – 15:40,1 escale,6h 55min,189 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:12,2024-11-22,BOD,LON,15:55 – 21:25,1 escale,6h 30min,229 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:12,2024-11-22,BOD,LON,09:45 – 15:50,1 escale,7h 05min,198 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:59,2024-11-23,BOD,LON,07:40 – 11:15,1 escale,4h 35min,181 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:59,2024-11-23,BOD,LON,07:40 – 11:15,1 escale,4h 35min,133 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:59,2024-11-23,BOD,LON,21:45 – 08:20+1,1 escale,11h 35min,94 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:59,2024-11-23,BOD,LON,08:50 – 12:10,1 escale,4h 20min,147 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:59,2024-11-23,BOD,LON,15:30 – 21:50,1 escale,7h 20min,118 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:59,2024-11-23,BOD,LON,11:58 – 19:25,1 escale,8h 27min,103 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:59,2024-11-23,BOD,LON,17:55 – 23:15,1 escale,6h 20min,147 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:59,2024-11-23,BOD,LON,21:45 – 08:30+1,1 escale,11h 45min,97 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:59,2024-11-23,BOD,LON,21:45 – 09:10+1,1 escale,12h 25min,97 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:59,2024-11-23,BOD,LON,08:50 – 13:50,1 escale,6h 00min,182 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:59,2024-11-23,BOD,LON,07:40 – 14:30,1 escale,7h 50min,145 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:59,2024-11-23,BOD,LON,21:45 – 09:55+1,1 escale,13h 10min,97 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:59,2024-11-23,BOD,LON,15:15 – 23:25,1 escale,9h 10min,137 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:59,2024-11-23,BOD,LON,06:30 – 14:45,1 escale,9h 15min,136 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:59,2024-11-23,BOD,LON,21:45 – 09:10+1,1 escale,12h 25min,115 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:27:59,2024-11-23,BOD,LON,15:15 – 01:25+1,1 escale,11h 10min,118 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:28:47,2024-11-24,BOD,LON,21:15 – 21:55,direct,1h 40min,189 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:28:47,2024-11-24,BOD,LON,21:15 – 21:55,direct,1h 40min,162 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:28:47,2024-11-24,BOD,LON,07:15 – 11:20,1 escale,5h 05min,89 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:28:47,2024-11-24,BOD,LON,18:15 – 19:00,direct,1h 45min,177 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:28:47,2024-11-24,BOD,LON,18:00 – 22:15,1 escale,5h 15min,120 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:28:47,2024-11-24,BOD,LON,18:00 – 22:10,1 escale,5h 10min,125 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:28:47,2024-11-24,BOD,LON,18:45 – 22:25,1 escale,4h 40min,156 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:28:47,2024-11-24,BOD,LON,18:00 – 22:35,1 escale,5h 35min,200 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:28:47,2024-11-24,BOD,LON,16:40 – 21:40,1 escale,6h 00min,162 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:28:47,2024-11-24,BOD,LON,06:00 – 10:45,1 escale,5h 45min,223 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:28:47,2024-11-24,BOD,LON,17:50 – 22:50,1 escale,6h 00min,173 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:28:47,2024-11-24,BOD,LON,11:10 – 15:10,1 escale,5h 00min,228 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:28:47,2024-11-24,BOD,LON,18:35 – 21:25,1 escale,3h 50min,388 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:28:47,2024-11-24,BOD,LON,16:40 – 22:20,1 escale,6h 40min,164 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:28:47,2024-11-24,BOD,LON,18:00 – 21:40,1 escale,4h 40min,296 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:28:47,2024-11-24,BOD,LON,18:00 – 22:50,1 escale,5h 50min,219 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
2024-11-19 19:29:41,2024-11-25,BOD,LON,06:50 – 07:30,direct,1h 40min,99 €,True,BOD,N/A,N/A,N/A,N/A,N/A,N/A
